id,name
649729,"Fredrick Jelinek"
649730,"M. Trajkovic"
650363,"Eduard H. Hovy"
650577,"Zheng Chen"
650898,"Claude Barras"
651419,"L. Robert"
651641,"Alvin H. Kam"
653815,"Cristian Sminchisescu"
654649,"James Coughlan"
654910,"Bernhard Schökopf"
656383,"Alexander Berengolts"
656503,"Tony Jebara"
657532,"Paul E. Utgoff"
658297,"Oliver King"
658843,"Zhao Jun"
659662,"Sandip Sen"
661634,"D. Koubaroulis"
662407,"Hanqing Lu"
664155,"Isaac Cohen"
664216,"Yanghai Tsin"
666476,"Owen Rambow"
667119,"Matthias Seeger"
667435,"Zhuowen Tu"
667436,"Zhouwen Tu"
667658,"Pedro Isasi"
667831,"Lynette Hirschman"
667956,"Tom Drummond"
668010,"Chris Drummond"
668832,"Myung-Gil Jang"
670393,"Taku Kudo"
670513,"Hong Qi"
672079,"Eran Borenstein"
672540,"F. Wu"
673226,"Attilio Giordana"
676333,"Detlef Prescher"
677381,"M. Botta"
677887,"Ashutosh Garg"
679884,"George Tecuci"
680277,"Masaru Miyazaki"
681533,"Matteo Negri"
681635,"Naoki Yoshinaga"
682633,"Ying Nian Wu"
682899,"M. Teicher"
685988,"Shivakumar Vaithyanathan"
688367,"Valentina Bayer Zubek"
689432,"Ingrid Zukerman"
689904,"Stefan Schrödl"
690472,"Josef Sivic"
690693,"David Gavaghan"
690728,"David Stirling"
691276,"Motilal Agrawal"
693429,"Paul L. Rosin"
701788,"Robert Pless"
702397,"Yukiko I. Nakano"
702867,"L. Gaucher"
703713,"Hung-Ju Huang"
704210,"Kaibo Duan"
704287,"J. Denzler"
704958,"Yee Whye Teh"
705348,"Qiansheng Cheng"
705583,"Daniel Cremers"
708915,"S. Z. Li"
708950,"Stan. Z. Li"
709882,"Zhiping Zheng"
709906,"Zijian Zheng"
713780,"Claude-Nicolas Fiechter"
714377,"Shie Mannor"
715742,"K. Tieu"
715863,"Eric J. Horvitz"
716339,"Chanderjit Bajaj"
716834,"Jean-Marc Vézien"
717441,"Xindong Wu"
717448,"Dimitrios Gunopulos"
717757,"Liesl Osman"
718866,"Peter Ju"
718972,"Michael Schiehlen"
720243,"Kwok-Wai Cheung"
720285,"Hanno Scharr"
721723,"Daniel Marcu"
721725,"Dorin Marcu"
721874,"Michal Irani"
723112,"Hua Cheng"
723712,"Michael Bonnell Harries"
724453,"Eunseok Lee"
725068,"June-Ho Yi"
726304,"Anthony Yezzi Jr"
727262,"John Reidar Mathiassen"
728734,"Hajime Tsukada"
729076,"Danny B. Yang"
729826,"Tom M. Heskes"
730031,"Roman Wyrzykowski"
730458,"Kim Steenstrup Pedersen"
730910,"Nello Cristianini"
731615,"Sami Romdhani"
732007,"Ying Wu"
733461,"Christophe Jermann"
734027,"M. Hernández-Tejera"
734086,"Stefan Wrobel"
735112,"Philip K. Chan"
735293,"Yan Zhou"
735744,"Geoffrey Zweig"
740023,"Haym Hirsh"
740129,"Yael Dahan Netzer"
741194,"Davi Geiger"
741385,"Keiichi Yoshida"
741727,"Sarah Zelikovitz"
745197,"William Schuler"
745677,"Steven Minton"
747366,"Zhenyi Wen"
747473,"Preetam Maloor"
749550,"Arun Krishnan"
749629,"A. P. Shon"
751892,"Khalil Sima'an"
752845,"Yuri A. Ivanov"
752889,"Carine Hue"
752999,"N. Rubin"
754184,"Yukihiro Itoh"
754354,"Ralph Grishman"
754357,"Kohji Itoh"
754631,"J. L. Prince"
755428,"Martin Lauer"
756618,"Geoffrey G. Towell"
756639,"J Kittler"
757333,"Katja Markert"
758263,"N. Kiryati"
759439,"David A. Maluf"
759683,"Shuchi Chawla"
760402,"Jean Ponce"
761713,"J. F. G. de Freitas"
761883,"Stefan Kaufmann"
765068,"David E. Johnson"
766575,"Katharina Probst"
767097,"Cristian Levcovici"
767133,"E. Hajičová"
767742,"Naftali Tishby"
768045,"Ahmed M. Elgammal"
768665,"Slava Andreyev"
768843,"J. Sullivan"
769041,"Janyce Marbury Wiebe"
769248,"Sadao Kurohashi"
769752,"Kevin P. Murphy"
769963,"Erik F. Tjong Kim Sang"
770147,"Terran Lane"
771558,"Michael van Lent"
771611,"Ting Liu"
772572,"S. Roukos"
773973,"Kalina Bontcheva"
774961,"Petr Sgall"
778459,"Arda Çelebi"
779274,"M. Barlaud"
779681,"Christopher Culy"
781098,"B. Jähne"
782577,"Kenji Hara"
786128,"Alireza Osareh"
786145,"R Sangal"
786969,"Huiying Zhong"
788472,"Krzysztof Krawiec"
788516,"Vivian Tsang"
790878,"Alexandra Kinyon"
790935,"Supan Samarasekara"
790972,"Kentaro Toyama"
791013,"Blai Bonet"
791106,"Javier Portilla"
791110,"Craig Boutilier"
791499,"Yuri Boykov"
791828,"Ronda Venkateswarlu"
791964,"Jeong-Mi Cho"
793177,"Ph. Deschamp"
793178,"Pablo Ariel Duboué"
793368,"Steven D. Hordley"
793899,"Péter Dienes"
793909,"Mona Talat Diab"
794476,"J. R. Bergen"
794853,"Quentin Delamarre"
796390,"Michel Galley"
799656,"Tomás Werner"
800771,"R. Prevete"
801394,"Sang W. Lee"
801414,"Mehryar Mohri"
802364,"Hossein Yahia"
802832,"Miriam Goldberg"
802955,"Masataka Kagesawa"
803013,"Steven Gillis"
803370,"Radu Florian"
803514,"Hongyan Jing"
803617,"Michael Johnston"
803898,"Tracy H. King"
803905,"Ralf Klinkenberg"
804270,"Youji Kiyota"
804273,"Alistair Knott"
804767,"Erhard W. Hinrichs"
804969,"Tsutomu Hirao"
805118,"Florin Ciucu"
805299,"Nobuhiro Kaji"
805339,"Mark Johnson"
805604,"Hideki Isozaki"
805614,"Sang W. Lee"
805629,"Tetsuya Ishikawa"
806376,"Mark Hoebeke"
808663,"I. Laptev"
809889,"Eric Sung"
810437,"Bruce Blumberg"
811494,"Amir Jafari"
812683,"Marta Wilczkowiak"
813100,"Miguel Angel García"
814056,"Patrick Ehlen"
814378,"Kavita Thomas"
814919,"Nikos Canterakis"
816350,"Shuicheng Yan"
817988,"Rong Yan"
821399,"Feiyu Xu"
823351,"Peng Xu"
823804,"T. Walsh"
825099,"Thomas M. Breuel"
825663,"G. Sommer"
827003,"A. Shokoufandeh"
827369,"S H Myaeng"
827780,"Johanna D. Moore"
827993,"Noam Slonim"
829605,"Takeshi Kawabata"
830165,"John Langford"
830170,"Julia Hockenmaier"
830260,"Benjamin Taskar"
830866,"Franz Beil"
831418,"Martin S. Chodorow"
831462,"Dragomir R. Radev"
831476,"A. Busti"
831699,"Leigh J. Fitzgibbon"
832273,"Andrew W. Fitzgibbon"
834228,"Quang-Tuan Luong"
834708,"François Barthélemy"
836530,"Constantine Papageorgiou"
836788,"S. P. Chan"
837424,"C. W. A. M. van Overveld"
839831,"Jimin Liu"
839850,"Kap Luk Chan"
840117,"Jianhua Yao"
841159,"Yizhou Yu"
841367,"D. J. Kriegman"
841393,"Stefan Schaal"
842130,"Michael Jahr"
842141,"Hagen Spies"
842185,"José L. Vicedo"
844060,"Boris Xavier Vintimilla"
847570,"L. Van Gool"
848184,"John A. Bateman"
848446,"Nail Gumerov"
848486,"Marius A. Pasca"
848748,"A. N. Rajagopalan"
849520,"Marc Swerts"
849560,"X. Cufí"
849819,"Panos Giannopoulos"
849964,"C. D. Spyropoulos"
850154,"S. S. Keerthi"
850386,"Xavier Pennec"
850790,"Leonid Sigal"
851097,"Yee Seng Chan"
851464,"R M Bolle"
852087,"Arrigo Benedetti"
852652,"Makoto Sato"
853672,"Martin Jansche"
855700,"Huazhong Ning"
856325,"Drew Steedly"
860703,"C. Schnörr"
861156,"Raul Queiroz Feitosa"
861171,"Janusz Bobulski"
861753,"Rayid Ghani"
862275,"Anuj Dev"
863228,"Makoto Itami"
863315,"Marko Grobelnik"
863381,"T. Lindeberg"
864212,"Laurent El Ghaoui"
864475,"Vincent Ng"
864976,"Hwee Tou Ng"
865518,"Junhwan Kim"
867095,"Gerhard Widmer"
867490,"Frédéric Cao"
868272,"Yunbo Cao"
868923,"P. Anandan"
868927,"P. Anandan"
868934,"P. Anandan"
869237,"Eitan Sharon"
869333,"Nikita S. Imennov"
869427,"Noriyoshi Uratani"
870345,"Tom M. Mitchell"
872463,"Jin-Dong Kim"
872504,"Jung-jae Kim"
873427,"Vasanth Philomin"
874483,"Ryszard Kozera"
874723,"O D Faugeras"
875089,"Andrew Y. Ng"
875276,"Clark Francis Olson"
875626,"Wenwei Yu"
876949,"Zeyun Yu"
876970,"Amnon Shashua"
877017,"Ting Yu"
877149,"Xiang Gao"
877192,"Peter Tu"
878209,"Dmitriy Genzel"
878607,"Balázs Kis"
878883,"Lindsay Martin"
879061,"Jiahua Wu"
880722,"Roxana Girju"
880864,"Judita Preiss"
881182,"Yonatan Wexler"
882006,"Leonid Peshkin"
883802,"Narendra Gupta"
884692,"E. Shechtman"
885011,"Hui Gao"
885409,"Sridhar Mahadevan"
885663,"Noam Shental"
885802,"John M. Winn"
886783,"Julien Sénégas"
887836,"Hiroshi Yokoi"
890170,"Tomás Werner"
890288,"Xiaoou Tang"
890730,"Shree B. Kang"
891547,"Kristin J. Dana"
891928,"Lei Yu"
892292,"Joan Martì"
897671,"Eric Chown"
897688,"Yu-Fei Ma"
898600,"Rachel E. O. Roxas"
898811,"Arnoldo Mayer"
899610,"T. D. Rikert"
900023,"Jennifer Neville"
900237,"Se Young Park"
901656,"Mark Hepple"
901706,"G. Carneiro"
902181,"Nahum Shimkin"
902431,"Jungyun Seo"
902650,"Nicholas Roy"
903057,"Tomer Hertz"
903306,"Janet Hitzeman"
904222,"Brendan J. Frey"
905253,"Timor Kadir"
905637,"Satoshi Sato"
908144,"Eric Breck"
908370,"Jörg Stachowiak"
909222,"H. Delingette"
909247,"Thomas G. Dietterich"
909257,"Anurag Mittal"
909281,"Atsuto Maki"
909394,"Kohji Dohsaka"
910458,"Vibhu O. Mittal"
910678,"Shmuel Peleg"
913019,"T. Ko"
913295,"Andrea Lagorio"
913835,"Fayin Li"
914967,"Hendrik Blockeel"
914970,"Jovan Popovic"
916924,"M. J. Chantler"
917018,"Peter Sturm"
917221,"D. J. Fleet"
919617,"Eleazar Eskin"
919791,"Robin D. Morris"
920147,"Martin Reynaert"
920978,"Sharathchandra Pankanti"
921010,"James L. Hieronymus"
921137,"Fumiaki Tomita"
921236,"Hiroaki Sato"
921324,"Lucian Vlad Lita"
921539,"Roger C. Tam"
921683,"K. Mikolajczyk"
922181,"Abdessamad Echihabi"
922269,"N Lavrac"
922323,"Satoshi Sato"
922337,"Imari Sato"
922652,"Xiaoqing Ding"
922973,"Nick Barnes"
923066,"Jihong Ding"
923505,"Vittorio Murino"
923924,"Wolfram Burgard"
923945,"Christian Retoré"
923974,"Jacques-Olivier Lachaud"
924152,"Yoichi Sato"
924437,"S. A. Clark"
926153,"R Nevatia"
928516,"Ross Cutler"
929627,"Pascal Fua"
930380,"Mohommed Waleed Kadous"
930851,"Guy Gilboa"
933788,"Mario Hernández"
934710,"Artur Merke"
939002,"Jie Yang"
939304,"Christian Lebiere"
941403,"Bernhard Hengst"
941501,"Rama Chellappa"
942704,"Enrico Blanzieri"
942948,"Kazunori Onoguchi"
942986,"Rakesh Kumar"
943045,"Ezio Malis"
943420,"Marcello Pelillo"
944698,"Junling Hu"
945986,"Pavel Kveton"
946912,"Marc Moens"
948127,"Fernando de la Torre"
949666,"Richard S. Sutton"
949876,"Pierre Charbonnier"
951398,"Ravi Ramamoorthi"
953034,"Ivan Bratko"
954827,"Vol Van Dalsem"
955145,"Arnaud Doucet"
955340,"Young-Suk Lee"
955646,"Frank Verbiest"
956204,"A. Verri"
956449,"M. A. O. Vasilescu"
956571,"Hamish Cunningham"
957063,"Björn Johansson"
957685,"Chew L Tan"
958701,"Elizabeth O. Bratt"
959056,"Colin Campbell"
959454,"Wim Wiegerinck"
960513,"Patrice Latinne"
961635,"Ch. Brechbühler"
961650,"Chris Buehler"
964474,"Hai Tao"
966071,"Thomas R. Shultz"
966469,"Daniel B. Russakoff"
966517,"Akio Yokoo"
967581,"Anne de Roeck"
968113,"Ann B. Lee"
968258,"Nicolae Duta"
969211,"Ryuzo Okada"
969432,"Kazuteru Komine"
969840,"Gianluca Donato"
970587,"Okan Kolak"
973203,"Michael I. Jordan"
975037,"Y. Hu"
977992,"Jin-Xia Huang"
980612,"Masaki Oono"
981982,"Philip F. Mclauchlan"
982477,"Tanapong Potipiti"
982770,"L. Lee"
982785,"Lillian Jane Lee"
983256,"B. A. Draper"
984882,"Gang Wang"
987795,"E. R. Hancock"
988528,"Steven J. Gortler"
989083,"A Tannenbaum"
989112,"Marsha C. Lovett"
989221,"Enrico Di Bernardo"
989916,"Wei Yu"
990857,"Anthony R. Dick"
990997,"Jaco Vermaak"
991520,"Maxime Lhuillier"
992328,"Dayne Freitag"
992824,"Atsushi Fujii"
992923,"Lothar Hermes"
993726,"Mohammad Ghavamzadeh"
993810,"H. Zaragoza"
993849,"Yi-Cheng Huang"
994049,"Henrik Malm"
994130,"Gregory F. Welch"
995035,"Steve Seitz"
995470,"Jesse Hoey"
996611,"Kristin P. Bennet"
1001275,"Antonio Robles-Kelly"
1001759,"Lior Wolf"
1004977,"Greg Hamerly"
1005461,"Glenn Carroll"
1007795,"Dunja Mladenič"
1007950,"Carles Sierra"
1008173,"M. P. Wellman"
1008226,"Ruth Rosenholz"
1008560,"Tetiana Valchuk"
1008637,"Michael Chisholm"
1010315,"Guozhu Dong"
1011761,"Ran El-Yaniv"
1012087,"O. Déniz"
1014074,"Kimon Roussopoulos"
1014141,"Rik Fransen"
1014154,"Jangmin O"
1014895,"D. P. de Farias"
1014923,"Sandra Kübler"
1015994,"Atsuko Kida"
1016010,"Bing Wang"
1016076,"Bin Wang"
1016526,"Peter Geibel"
1016632,"David Cohn"
1016692,"Thomas Corpetti"
1016882,"Ellen Riloff"
1018007,"Zhizhou Wang"
1020233,"Teck Khim Ng"
1024922,"Richard Myers"
1026008,"Koichi Yamashita"
1026080,"James M. Rehg"
1026691,"Manny Rayner"
1026969,"Anton Leuski"
1027235,"Alan Bundy"
1027328,"Rebecca Joyce Green"
1027403,"Michael Elhadad"
1027446,"German Rigau"
1027456,"Volker Krüger"
1027532,"Daniel R. Dooly"
1028091,"Gábor Prószéky"
1028155,"Aleksandra Mojsilovic"
1031765,"Nikos Fakotakis"
1032665,"Matthew Berland"
1032984,"Clas Jönsson"
1033381,"Shaohua Zhou"
1034275,"ZhenQiu Zhang"
1034397,"Dan Roth"
1035104,"Ruslan Mitkov"
1035464,"Xilin Chen"
1035878,"Kevin C. Yeh"
1035932,"D. Peel"
1037346,"S. I. Yoo"
1037563,"Umberto Castellani"
1040082,"Matthew D. Mullin"
1043585,"Hauke Jans"
1043807,"Li Shen"
1044298,"Dan Flickinger"
1044552,"Chandra Kambhamettu"
1045090,"J. Daudé"
1045365,"Leen-Kiat Soh"
1046337,"Seán Slattery"
1046398,"Colin Davidson"
1046568,"Maureen Clerc"
1048365,"Daniel DeMenthon"
1049445,"Toshio Ueshiba"
1051366,"Marco Wiering"
1051997,"Ralf Schoknecht"
1052084,"Micheal Rudzsky"
1052108,"Yaron Caspi"
1053031,"Frank Keller"
1053804,"Daniela Hall"
1056385,"Sang W. Lee"
1056428,"Seungwoo Lee"
1059510,"Mauro Birattari"
1060150,"Zheng Chen"
1062154,"Jason Baldridge"
1062485,"Patrick Pantel"
1062506,"Eric P. Xing"
1064221,"Y. G. Leclerc"
1066314,"Mark Hall"
1072094,"Bei Tang"
1073133,"Klaus J. Kirchberg"
1074844,"Joseph L. Mundy"
1076805,"Zoran Duric"
1077025,"Henk Muller"
1077615,"Vasile Rus"
1078041,"Th. Gevers"
1078357,"Vangelis Karkaletsis"
1080209,"Gerald Dejong"
1080748,"Donna K. Byron"
1081001,"Valentin Tablan"
1081846,"Tim McInerney"
1082878,"Richard Mann"
1083073,"Kia-Fock Loe"
1084444,"Ralf D. Brown"
1086916,"Haifeng Chen"
1086988,"Aaron Hertzmann"
1087416,"Chris Bishop"
1087787,"Pedro Domingos"
1088222,"Robert Kaucic"
1088832,"James J. Little"
1088942,"Mark Schwabacher"
1089709,"Shlomo Zilberstein"
1090046,"Dan Oblinger"
1090577,"P. Voles"
1091051,"Lise Getoor"
1091255,"Yaacov Hel-Or"
1092421,"Maurício Marengoni"
1093731,"Yoong Keok Lee"
1094475,"Christophe Giraud-Carrier"
1094934,"T. N. Tan"
1095139,"Simon Baker"
1095311,"Jakub Zavrel"
1097150,"Jean-Marc Lavest"
1097501,"Fabian Ernst"
1097610,"Sébastien Ourselin"
1097853,"Harry Shum"
1098396,"B C Vemuri"
1099074,"F. P. Ferrie"
1099509,"Carlotta Domeniconi"
1100701,"Geoffrey Webb"
1101206,"A. Srivastava"
1102397,"Francesco Ricci"
1102663,"Kevin Knight"
1104383,"Michael Gamon"
1104890,"Alexei Gritai"
1105374,"Omar Javed"
1105598,"Tessa A. Lau"
1105722,"Marcus Hutter"
1105725,"Sébastien Granger"
1105745,"Lucca Ronchetti"
1106084,"Igor Ravve"
1107277,"Chong Jin Ong"
1107339,"P. Duygulu"
1107594,"A G Barto"
1108023,"Marc Pickett"
1110738,"Carsten Steger"
1111450,"M. Brown"
1111973,"Todd E. Zickler"
1114942,"Jitendra Malik"
1115756,"F. Wolinski"
1115858,"Marko Bohanec"
1116475,"A. N. Poo"
1117450,"Jianming Liang"
1117469,"Adrien Bartoli"
1118364,"Jonathan Whiteley"
1118392,"Urszula Chajewska"
1118397,"Jonas August"
1118659,"David P. Dobkin"
1119028,"Qiang Ji"
1119049,"Jonathan Baxter"
1119348,"John A. Marchant"
1119781,"Patricia J. Riddle"
1119921,"Joss Knight"
1120029,"Peter Stone"
1120033,"Peter Stone"
1120219,"P. Fung"
1120281,"Daniel D. Morris"
1120329,"Alain Content"
1120524,"Matthew Stone"
1120996,"Kazuhiro Fukui"
1121805,"Peter Nillius"
1122308,"Aly A. Farag"
1122459,"David Page"
1122955,"Charles R. Rosenberg"
1123203,"Witold Drożdżyński"
1123210,"M. L. Gini"
1124345,"George Kamberov"
1124685,"Zhanyi Hu"
1125836,"Jörg Conradt"
1125854,"M. Pietikäinen"
1126535,"Joviša D. Žunic"
1127086,"H. A. Kautz"
1128186,"Sharon A. Caraballo"
1129742,"Laura Firoiu"
1130157,"Jong-Hoon Oh"
1130803,"Denis Simakov"
1131413,"Kuang-Cheng Chang"
1131476,"Graziano Chesi"
1132741,"Mark Steedman"
1132948,"Andrea Fusiello"
1133385,"Hagit Zabrodsky Hel-Or"
1133433,"Michael J. Witbrock"
1133438,"Daichi Hayakawa"
1133531,"Alex Lascarides"
1133740,"Tobias Scheffer"
1133910,"Georgios Petasis"
1135378,"Christopher Leckie"
1135730,"Simon Colton"
1136650,"Ryosuke Isotani"
1136814,"Juho Rousu"
1137328,"I. Tastl"
1137419,"João Mexia"
1137573,"Russell H. Taylor"
1138030,"Yuji Niwa"
1138343,"Darya Frolova"
1139164,"Ian H. Witten"
1139547,"Ian H. Witten"
1139766,"Céline Rouveirol"
1139786,"LIU Xiaohu"
1139935,"Thomas Deschamps"
1140778,"Koichi Takeuchi"
1141585,"Jonathan Ginzburg"
1142024,"Timo Ojala"
1142069,"Mark Dras"
1142138,"Llew Mason"
1143154,"Jim Gee"
1143167,"Kenneth Nilsson"
1143576,"Michael M. Kazhdan"
1143962,"L. Lee"
1146776,"M. Mirmehdi"
1147111,"Christopher H. Bryant"
1147918,"Jill Burstein"
1149127,"Rebecca Hwa"
1149509,"Hung-Tat Tsui"
1150127,"F. Esposito"
1151200,"Adam Kowalczyk"
1151695,"David Vernon"
1152330,"D W Murray"
1152684,"Marc Dymetman"
1153920,"Kiri Wagstaff"
1154238,"Jose Hernandez-Orallo"
1154258,"David L. Dowe"
1155267,"Kishore Papineni"
1155786,"Sreeream V. Balakrishnan"
1155826,"Kenneth W. Church"
1156563,"Gian Luca Marcialis"
1157261,"Leonard McMillan"
1157925,"Mark A. Ruzon"
1158347,"Eisaku Maeda"
1159200,"David M. Pennock"
1161428,"A. L. Gorin"
1161581,"Ronen Basri"
1161735,"Jan Hajic"
1161797,"Vincent Colin de Verdière"
1162008,"Catalina Barbu"
1162110,"Thomas A. Funkhouser"
1163215,"Björn Bringmann"
1163227,"Carsten Rother"
1165140,"Chong Wah Ngo"
1165601,"S. Busemann"
1165902,"A Vicino"
1166090,"Sylvain Bouix"
1166246,"C. Zhang"
1166313,"Gianfranco Doretto"
1167131,"Marco Ramoni"
1167651,"Dale Schuurmans"
1167800,"Malte Gabsdil"
1168354,"J. Starck"
1168602,"Ed Kaiser"
1168903,"Adrian Barbu"
1169023,"René Vidal"
1169313,"Yannick de Kercadio"
1169909,"David Forsyth"
1170666,"Naoki Abe"
1175006,"Wolfgang Förstner"
1175070,"Dan Pelleg"
1175212,"Mark D. Pendrith"
1175471,"Haruo Takemura"
1175876,"Yaakov Engel"
1176148,"Janez Dem&#353/ar"
1176201,"P. J. Armstrong"
1176385,"Scott Matthew Thede"
1177265,"Ralf Engel"
1177270,"I Kononenko"
1177970,"L. M. Alvarez"
1178293,"N. Reithinger"
1178356,"Rebecca J. Passonneau"
1178523,"Frank Stolle"
1179028,"A. Ericsson"
1179064,"Jana Košecká"
1179647,"Einoshin Suzuki"
1179823,"Jun Suzuki"
1180305,"M Takeichi"
1180471,"Katsuya Masuda"
1180582,"Yakup Genc"
1181419,"Ale&stilde/ Leonardis"
1183229,"Ariel Tankus"
1183850,"T. S. Chua"
1184581,"Masato Kawamoto"
1185514,"Long Quan"
1185534,"Nobuhiro Yugami"
1185975,"Seong-Bae Park"
1186909,"Ido Dagan"
1187958,"Rahul Sukthankar"
1188067,"Roni Khardon"
1188964,"David C. Gibbon"
1189370,"Athinodoros S. Georghiades"
1189525,"Tinne Tuytelaars"
1189781,"A. Scott Lennox"
1190103,"F. Dornaika"
1191133,"Chiraz BenAbdelkader"
1191225,"Ashish Venugopal"
1191345,"Mary P. Harper"
1191433,"Thorsten Joachims"
1192242,"Stefan Veeser"
1192607,"Hanan Samet"
1192739,"Shyjan Mahamud"
1192847,"P Cheeseman"
1192850,"Sebastian Padó"
1192871,"Sylvain Prima"
1193697,"G. Rives"
1193840,"Ralf Plänkers"
1193999,"Monica Rogati"
1194519,"Andrew Zisserman"
1194564,"Jun'ichi Kakegawa"
1194689,"William Gregory Sakas"
1195760,"Joseph A. O'Sullivan"
1195814,"Craig Saunders"
1196248,"Giulio Sandini"
1196440,"Sholom M. Weiss"
1197328,"D. Feldman"
1197658,"Dragan Gamberger"
1197747,"A. J. Torralba Silgado"
1198184,"Steven Abney"
1199310,"Greg Mori"
1200102,"Roderic A. Grupen"
1200549,"Rhodri H. Davies"
1201431,"Ion Muslea"
1203762,"Athanassios Papagelis"
1204081,"Michael Fleischman"
1206667,"Tatsuya Kawahara"
1206693,"K. Doya"
1208435,"K. N. Walker"
1210142,"Jan Struyf"
1211129,"Matthew G. Snover"
1212098,"M. Hansen"
1212505,"Thomas Gärtner"
1213127,"Antoine Monnet"
1213631,"Mitsuhiro Kondo"
1213921,"Alessandro Chiuso"
1218390,"Nalini K. Ratha"
1218486,"Hilan Bensusan"
1219425,"N. Karmarkar"
1220010,"Kiyoshi Sudo"
1222902,"Marilyn A. Walker"
1225342,"Chai Wutiwiwatchai"
1226323,"Frederik Schaffalitzky"
1227479,"E. Alpaydin"
1227515,"Anders Heyden"
1227520,"A. Heyden"
1228117,"Dennis Tell"
1228838,"Mario Marchand"
1229340,"Markus Becker"
1230702,"Melinda T. Gervasio"
1231463,"Susan E. Brennan"
1231897,"M. Hearst"
1233243,"Leonid Kompanets"
1233248,"Christos Papatheodorou"
1233726,"Robert B. Fisher"
1235262,"J. Antonis"
1237504,"Franz Josef Och"
1238089,"Laurent Younes"
1239730,"Eugene L. Fiume"
1240079,"S W Zucker"
1240325,"Xiaofei He"
1242123,"R. I. Hartley"
1242125,"R. Hartley"
1242334,"Moumen T. El-Melegy"
1242943,"Tzu-Tsung Wong"
1245926,"Christopher Geyer"
1247790,"Yaser Al-Onaizan"
1249192,"Naoki Abe"
1249999,"Jose M Benedi"
1250295,"Erin L. Allwein"
1250952,"Kenneth R. Beesley"
1252498,"Narjès Boufaden"
1253443,"J. H. Wright"
1253558,"David W. Jacobs"
1254967,"John Zweck"
1256168,"Wei Zhang"
1258634,"Kobus Barnard"
1259444,"Kilyoun Kim"
1259503,"Dorin Comaniciu"
1260049,"Roberto Piola"
1260730,"Bernt Schiele"
1260856,"Yoav Y. Schechner"
1262431,"Stuart I. Reynolds"
1262467,"Nozha Boujemaa"
1262870,"Donia R. Scott"
1263423,"Rikard Berthilsson"
1263589,"Judy Kay"
1265132,"Jean-Daniel Zucker"
1265372,"Michèle Sebag"
1265824,"T. B. Y. Lai"
1265948,"S. I. Betelú"
1266360,"Sam Scott"
1266815,"Christian Müller"
1267566,"Dit-Yan Yeung"
1268071,"Yi Li"
1269207,"Pierre Boullier"
1270047,"Emiel Krahmer"
1271404,"Ralph Debusmann"
1271623,"Anthony Yezzi"
1271852,"Michael T. Rosenstein"
1272069,"Diane Judith Litman"
1274123,"Shimei Pan"
1274219,"Haihua Pan"
1274322,"Irene Langkilde"
1274443,"Yoav Freund"
1278260,"Joel R. Tetreault"
1280403,"Mark Reid"
1280557,"Ashutosh Garg"
1280656,"Wen-Cheng Lin"
1281596,"Mitsuko Yamura-Takei"
1282487,"Yasubumi Sakakibara"
1283428,"Gy. Dorkó"
1283717,"John L. Barron"
1284700,"Marc Light"
1284839,"J. Lorenzo Navarro"
1286087,"G. Adda"
1286889,"Wei Fan"
1287428,"Roger Evans"
1287476,"J. Dy"
1287507,"Feng Lin"
1289943,"Kai-Fu Lee"
1290415,"Jinyan Li"
1291122,"L. Torgo"
1292542,"Bill Triggs"
1292968,"Reuven Zaritsky"
1299391,"Mark W. Craven"
1300290,"Bernardo Magnini"
1302047,"Pierre Dupont"
1303428,"Yuji Matsumoto"
1303570,"Matthew J. Beal"
1304547,"Qi Zhang"
1306211,"Amy McGovern"
1306717,"Kumiko Tanaka-Ishii"
1307249,"Gloria Bueno"
1308793,"Martha Stone Palmer"
1309657,"Lei Zhang"
1310060,"Yutaka Sasaki"
1310964,"Thomas Leung"
1313689,"S. Early"
1314805,"Elliott Drabek"
1315198,"Stephen D. Bay"
1315408,"David McAllester"
1316168,"S. Matwin"
1317207,"K. P. Sycara"
1318406,"Dana Cobzas"
1318540,"Andrew R. McCallum"
1319479,"Pierrette Bouillon"
1319859,"Sanjiv Kumar"
1320056,"Kristina Striegnitz"
1320684,"Claude G. &#268/ron/ech"
1322329,"Volodimir G. Vovk"
1322705,"Michael R. Miller"
1323032,"T. F. Cootes"
1323047,"Alex Waibel"
1325148,"Yoshio Nakao"
1325560,"S. A. Goldman"
1325885,"Ossama Emam"
1326300,"Huajie Zhang"
1327115,"Paul Komarek"
1328266,"Kiyotaka Uchimoto"
1328687,"Guo-Wei Bian"
1329048,"Srinivasa G. Narasimhan"
1329922,"Jan Alexandersson"
1330471,"Théo Papadopoulo"
1331132,"Hitoshi Iida"
1331134,"Yoram Singer"
1331840,"George Foster"
1332208,"Teruo Koyama"
1332476,"Naoki Abe"
1332663,"Chris Brew"
1333179,"Shai Fine"
1335101,"Soumya Ray"
1335235,"Takahiro Okabe"
1336589,"Emi Izumi"
1336772,"Gilles Trombettoni"
1337400,"Tom Ault"
1337695,"Paola Giovanna Merlo"
1337821,"Anat Levin"
1338372,"Anat Levin"
1338820,"Malcolm R. K. Ryan"
1339272,"Matthias Rychetsky"
1340682,"Kim Gerdes"
1342063,"P. Favaro"
1342253,"Bob Price"
1343012,"Hisayuki Kanda"
1343461,"Bing Liu"
1343759,"Bo-Yeong Kang"
1346193,"Junichi Aoe"
1347120,"L Zhang"
