author_id,article_id
1097664,840911
1602278,840912
973484,840912
699138,840913
74620,840913
1476513,840914
874450,840914
718612,840915
1539931,840915
95172,840915
1142962,840915
664224,840916
1706072,840916
552232,840916
914538,840917
339713,840917
1027972,840918
1254664,840919
868378,840919
122232,840920
768447,840920
48808,840920
1656632,840920
699068,840921
296212,840921
1335101,840922
1299391,840922
1335101,840923
1122459,840923
379259,840924
512956,840924
1617915,840925
885409,840925
680832,840926
947712,840926
1335101,840926
1122459,840926
1034397,840927
1076221,840927
1136814,840928
1195814,840928
594299,840928
1551612,840928
57450,840929
503073,840929
1491807,840929
564557,840930
773651,840930
564557,840931
773651,840931
1536424,840932
50107,840932
1604579,840932
1669863,840933
251055,840933
876970,840934
1024193,840934
961190,840935
42849,840935
1438152,840936
868073,840936
816948,840937
737818,840937
1107594,840937
1208676,840938
1522439,840938
1089153,840938
798616,840939
355481,840939
219660,840939
1451286,840939
234280,840939
1059154,840940
550923,840940
1361617,840941
99819,840941
1536424,840941
1534814,840942
1608333,840942
230700,840943
1080209,840943
648814,840944
222294,840944
1290955,840944
1043642,840944
1558175,840945
1471573,840945
1261312,840946
949666,840946
830260,840947
1076978,840947
591284,840947
1664238,840947
193464,840948
1619288,840948
802274,840949
270737,840949
701418,840949
374083,840950
379399,840951
374035,840951
1337307,840951
763589,840952
255359,840952
1536424,840952
632631,840953
741774,840953
1074092,840954
1073536,840954
111250,840954
1167651,840954
721529,840954
1568854,840955
595917,840955
1441517,840955
1167651,840955
646844,840956
659892,840957
1205410,840957
446583,840957
1399219,840957
743994,840958
524870,840958
61452,840958
9273,840959
1040082,840959
1026080,840959
789765,840960
1536424,840960
24728,840960
176059,840961
934414,840961
875673,840961
849367,840961
679579,840961
875673,840962
934414,840962
635550,840962
1326097,840963
970874,840963
324708,840963
973942,840964
791755,840964
308261,840964
1041659,840965
1173029,840965
1536424,840965
214969,840966
1411591,840966
1539589,840966
1213042,840966
1392075,840966
732064,840967
460609,840967
424886,840968
1257469,840968
1630279,853612
546803,853612
626169,853612
1090616,853613
619815,853614
478653,853614
579739,853615
1613877,853616
270730,853617
592689,853617
1630279,853618
908483,853619
1097250,853619
803315,853620
547244,853621
315364,853622
299976,853622
392741,853622
145017,853624
1525058,853624
616504,853625
1308793,853625
23216,853626
1629453,853626
1202555,853626
1224077,853626
460627,853626
188815,853626
145707,853626
498669,853627
1202454,853627
417674,853627
1535851,853627
1222422,853627
191701,853628
1001302,853628
189473,853628
411831,853628
793922,853628
101160,853629
534693,853629
1001302,853630
638566,853630
509210,853645
1695913,853645
836819,853646
1265824,853646
803026,853646
524593,853646
831462,853647
803514,853647
1660343,853647
1300125,853648
524554,853648
690083,853649
910458,853649
1622784,853649
532523,853649
625259,853650
522080,853650
1096870,853650
82722,853650
161691,853650
103905,853650
110718,853651
417765,853651
1050615,853652
793155,853652
621090,853652
1291555,853653
1681683,853653
498021,853653
548153,853653
42158,853654
1539010,853654
175119,853654
975530,853657
442968,853657
433826,853657
576053,853658
1415798,853659
472439,853659
645227,853659
1222321,853659
1546125,853659
1472699,853660
409211,853660
501919,853660
550898,853660
1214165,853660
1308793,853660
666476,853660
1060640,853660
1305715,853661
533312,853661
1660340,853661
208011,853661
1300311,853661
515658,853662
1331840,853662
1695913,853662
1603275,853663
1012060,853663
1151188,853842
46241,853842
479964,853843
1705477,853844
946912,853844
670393,853845
335900,853845
803370,853846
1632492,853846
1593499,853846
132651,853847
754596,853847
1149127,853848
268389,853849
1308793,853849
62099,853849
304819,853850
567385,853850
478930,853851
201745,853851
769248,853852
447742,853852
243954,853853
865113,853853
1267563,853853
985698,853853
461890,853853
804094,853854
1260754,853854
612135,853855
316073,853855
495140,853855
525308,853855
316073,853856
127279,853856
495140,853856
525308,853856
523695,853857
1155826,853857
864976,853858
150156,853858
804194,853858
898290,853859
1566983,853859
1425867,853860
1479882,853860
102792,853860
506140,853861
544819,853861
1636719,853862
880537,853863
491856,853863
1548314,853863
947663,853864
498496,853864
1027446,853864
402782,853865
477750,853865
460729,853866
160955,853867
780828,853867
464431,853867
1460851,853868
70301,853868
160955,853869
1479900,854636
521844,854637
567385,854637
519244,854638
803370,854639
1456214,854639
471815,854640
1456214,854640
1093731,854641
864976,854641
187253,854642
303069,854642
805339,854642
864475,854643
409211,854643
95878,854644
664227,854645
487967,854645
1264724,854645
307867,854646
982785,854646
685988,854646
304819,854647
448124,854647
567385,854647
525274,854648
739893,854649
301599,854650
1332663,854651
162198,854651
133929,854652
1016882,854652
721723,854653
511365,854653
804231,854654
1266618,854654
1331840,854655
515658,854655
1695913,854655
1336925,854656
1237504,854656
1708361,854656
79071,854657
934933,854657
537454,854658
431572,854658
1155826,854658
1116079,854659
1155480,854659
249741,854659
612216,854659
992824,854660
852863,854660
805629,854660
1300125,854661
524554,854661
757333,854662
1673638,854662
162720,854663
1016882,854663
427607,854664
1053031,854665
1513350,854665
160302,854665
376228,854666
1191345,854666
1563394,854667
524570,854667
125921,854667
479964,854668
909564,854668
635469,854668
1322012,854669
1155480,854669
1116079,854669
806693,854670
1603275,854670
1233006,854671
463450,854671
1328266,854671
743079,854672
721723,854672
380231,854673
1214835,854673
126003,854673
118186,854674
487432,854675
127466,854675
1266815,854675
853672,854676
1198184,854676
1070202,854835
489061,854835
474725,854835
145741,854835
448079,854835
447520,854835
804914,854836
807333,854836
1035104,854837
444163,854837
1238071,854838
196871,854838
102897,854838
1229353,854838
794223,854838
477048,854838
240749,854838
481233,854838
451543,854838
510819,854838
443690,854838
1466580,854839
1272069,854839
1129035,854839
1047759,854839
942451,854839
1103329,854839
154615,854839
123772,854840
812404,854840
517556,854840
1325517,854841
451007,854842
1675092,854842
539649,854842
1061174,854843
451037,854843
1466580,854844
757025,854844
1129035,854844
154615,854844
1524221,854846
70807,854846
1423633,854847
174042,854847
108919,854848
523535,854848
1503302,854849
515658,854849
1348970,854850
1161965,854850
132918,854850
1583540,854850
1577854,854851
1337403,854852
213925,854852
1487116,854853
103353,854853
208406,854853
428848,854854
70807,854854
162711,854855
1407865,854855
550281,854856
232815,854856
335900,854856
1474695,854857
769248,854857
988743,854857
312023,854857
1503302,854858
464073,854859
670393,854859
175678,854859
335900,854859
108919,854860
1114812,854860
523535,854860
1323047,854860
124154,854861
1640272,854861
462521,854862
9258,854862
1575010,854863
232815,854863
144538,854864
187448,854865
803640,854865
316578,854865
462614,854865
463837,854866
312023,854866
1091081,854868
26581,854868
1592842,854868
751775,854869
1450763,854869
804254,854870
546860,854870
444593,854871
430382,854871
300948,854871
186090,854872
228658,854872
674651,854872
460685,854872
1191316,854872
108589,854872
1681596,854872
837517,854873
561135,854873
1170605,854874
275155,854874
1474695,854882
769248,854882
988743,854882
312023,854882
1258634,855126
805592,855126
1169909,855126
428611,855127
102531,855127
1169909,855127
1390913,855128
545064,855128
1583324,855129
354127,855129
543968,855129
1107111,855130
719690,855130
612131,855130
1687700,855131
68532,855131
706836,855132
1120060,855132
508895,855132
434122,855132
1489113,855133
1023187,855133
1693155,855134
545064,855135
1602140,855135
161707,855135
51893,855136
525703,855136
315363,855137
127292,855137
187240,855138
545064,855138
83360,855138
223733,855153
1036383,855153
1696585,855153
180338,855154
524542,855154
448090,855155
625390,855155
475662,855155
966502,855155
1329922,855155
841590,855155
1263629,855156
913891,855156
1656874,855156
1008964,855157
1263629,855157
1671262,855157
1661846,855157
338225,855157
729994,855158
486685,855158
1618746,855158
1178926,855158
1657092,855158
990738,855159
1130015,855160
138511,855160
160967,855160
468434,855160
488145,855161
429452,855162
616504,855162
1479900,855265
1132741,855265
1679253,855266
519177,855267
1456214,855267
516717,855268
472439,855268
79071,855269
1027487,855269
793899,855270
475922,855270
794165,855271
666476,855271
1204081,855272
543444,855272
650363,855272
347730,855273
830170,855273
878209,855274
303069,855274
58704,855275
426383,855275
127221,855276
1193561,855276
1043807,855277
1368668,855277
62099,855277
924437,855278
427607,855278
1016882,855279
769041,855279
864475,855280
409211,855280
793178,855281
431572,855281
835867,855282
358570,855282
134995,855283
1402449,855283
1476361,855284
805339,855284
1638244,855284
139340,855285
596734,855285
860798,855285
190907,855285
823351,855286
1709139,855286
649729,855286
1024539,855287
805339,855287
546873,855288
757333,855288
1673638,855288
805604,855289
804969,855289
105682,855290
803514,855291
803370,855291
105682,855291
539697,855291
290611,855291
463450,855292
583078,855293
801076,855304
517592,855304
460723,855305
378630,855305
1318705,855305
773973,855305
626823,855305
956571,855305
760376,855306
652994,855306
355150,855306
1577641,855307
379501,855308
362778,855308
1399735,855309
185710,855309
179063,855309
1454395,855310
623822,855310
581002,855310
1482853,855310
985650,855311
1082886,855311
46397,855312
870308,855312
332677,855312
174253,855313
794268,855313
850904,855313
891048,855313
468067,855314
108144,855315
451069,855316
539579,855316
347802,855368
1337781,855368
1469483,855368
434135,855369
831462,855369
477769,855369
1703171,855370
477769,855370
208407,855370
831462,855370
803514,855371
681606,855371
1455131,855371
51977,855372
618494,855372
1511756,855372
506537,855373
709768,855373
557272,855373
526211,855374
129554,855374
1664455,855374
103719,855375
1705477,855375
393041,855376
119404,855376
1466400,855377
650363,855377
805210,871864
1535495,871865
535511,871866
754354,871867
772572,871868
535511,871869
626127,871870
384963,871871
145017,871871
1707102,871871
1242085,871871
517592,871872
222410,871873
805024,871873
754354,871874
768825,871875
908564,871876
1081362,871876
1325462,871877
836218,871877
290890,871878
667831,871879
1308793,871879
1654219,871880
150582,871880
626127,871881
626127,871882
535511,871883
1170605,871883
1335096,871883
543051,871883
134551,871883
1265399,871883
275155,871883
535511,871884
1170605,871884
1335096,871884
543051,871884
554807,871884
134551,871884
1265399,871884
275155,871884
535511,871885
1170605,871885
1335096,871885
543051,871885
134551,871885
1265399,871885
275155,871885
1260754,871886
546860,871887
1366752,871887
546860,871888
410162,871888
774907,871889
1449586,871890
431572,871891
862778,871891
991552,871892
1633101,871893
1108079,871894
957864,871894
535511,871895
626127,871896
517592,871897
384963,871898
754354,871899
1429328,871900
1366752,871901
1480651,871901
1081362,871902
508666,871902
667831,871903
791161,871903
127383,871904
544526,871905
180338,871905
650363,871906
1366752,871907
715044,871910
1260754,871911
546860,871912
1366752,871912
546860,871913
410162,871913
774907,871914
1449586,871915
431572,871916
862778,871916
991552,871917
1078152,871917
1633101,871918
1108079,871919
957864,871919
626127,871920
517592,871921
384963,871922
754354,871923
768825,871924
908564,871925
1081362,871926
508666,871926
1366752,871927
1480651,871927
993902,871928
791161,871929
290890,871930
127383,871931
544526,871932
180338,871932
650363,871933
504588,875944
1461207,875944
1210772,875945
818086,875945
875089,875945
1337877,875946
27845,875946
1478551,875946
307088,875946
1364351,875947
727487,875947
1596728,875947
1364394,875948
730659,875949
405413,875949
1157511,875949
597955,875950
1175488,875950
1050260,875950
1544057,875950
394406,875951
1357823,875951
83043,875951
393150,875952
550923,875952
1515126,875953
700320,875953
830165,875953
1515126,875954
260599,875954
487132,875955
1576742,875956
864212,875956
405598,875956
664563,875956
700320,875957
149530,875957
830165,875957
671732,875958
1330001,875958
1682749,875958
1509711,875959
460609,875959
393885,875960
512349,875960
393572,875960
580621,875960
204341,875960
143160,875960
1441517,875961
665550,875961
524870,875961
665511,875961
1617315,875961
210232,875962
1212505,875962
1133740,875962
734086,875962
210232,875963
1133740,875963
57225,875964
74620,875965
699138,875965
808414,875966
1536320,875966
1673424,875967
849202,875967
726846,875967
255359,875968
948858,875968
424886,875968
429673,875969
270737,875969
772896,875970
1363604,875970
1112456,875970
1503661,875970
444716,875971
149469,875971
405615,875972
392740,875972
1134665,875972
1657110,875972
1454376,875973
816350,875973
890288,875973
270737,875973
621202,875974
1325441,875974
948127,875975
264210,875975
568407,875976
1329237,875977
759649,875977
1600024,875977
616506,875978
665195,875978
1093859,875978
744203,875979
729663,875979
1153920,875979
1171121,875980
973942,875980
650823,875980
308261,875980
521085,875981
1629365,875982
973203,875982
1431785,875982
1857,875983
1080209,875983
1506342,875984
1333312,875984
1331134,875984
193424,875984
535516,875985
476977,875986
1390997,875986
406352,875987
1598081,875987
441955,875987
364299,875988
1697674,875988
896204,875988
541992,875989
330582,875989
407117,875990
987331,875990
699068,875990
1590187,875991
404080,875991
729623,875991
480154,875991
417416,875992
955112,875992
10722,875993
407150,875994
903057,875995
1070117,875995
552823,875995
418668,875996
557978,875996
934793,875997
477632,875997
738573,875997
421037,875997
1661172,875998
140906,875998
1442762,875998
1543961,875999
870345,875999
728143,875999
1428222,876000
1056810,876001
714377,876001
596053,876001
418194,876002
1706160,876002
880551,876003
366775,876003
1414592,876003
880551,876004
366775,876004
728188,876004
1414592,876004
292616,876004
417796,876005
1450216,876005
1023187,876005
955145,876005
1307021,876005
1278170,876005
418062,876006
1107594,876006
431268,876007
582004,876007
1664238,876007
307063,876008
337364,876008
718758,876008
634341,876009
296212,876009
1376891,876010
624312,876010
1212505,876010
1469031,876011
111250,876011
1074092,876011
179093,876012
1551612,876012
1194716,876013
1707622,876013
1618138,876014
656503,876014
190107,876014
420209,876015
1205410,876015
1399219,876015
927584,876016
769173,876017
1318540,876017
1471726,876018
1033984,876018
717415,876018
258909,876018
1258601,876019
1169023,876019
575624,876020
885409,876020
665884,876021
1252576,876021
1438996,876022
1131537,876022
624312,876022
265100,876022
100313,876023
1602127,876024
487373,876025
376217,876025
1553198,876025
404044,876026
855315,876026
1328215,876027
1629618,876027
1189430,876027
1140592,876028
83043,876028
1276156,876028
356218,876029
1044434,876029
1415728,876029
469616,876030
926544,876030
533108,876030
1673010,876031
367047,876031
470674,876032
395534,876032
995470,876032
167520,876032
784643,876033
1325560,876033
672107,876034
875089,876034
591284,876034
1093859,876035
616506,876035
665195,876035
672929,876036
1631535,876036
445154,876036
1330774,876037
460609,876037
1467468,876038
1161965,876038
132918,876038
1057903,876038
611229,876038
308464,876039
307088,876039
1586317,876040
732861,876040
1358703,876040
946513,876041
42849,876041
1388006,876042
61452,876042
1289509,876043
1680915,876043
34400,876044
85896,876045
1091051,876045
503366,876046
93301,876046
727194,876047
656503,876047
1438152,876048
868073,876048
816948,876049
1107594,876049
1208676,876050
850154,876050
255359,876050
726975,876051
1361672,876051
457694,876052
521391,876052
512956,876053
1615886,876053
330582,876053
182648,876054
1629538,876054
807053,876054
1534814,876055
1276857,876055
646844,876055
830165,876055
1608333,876055
1534814,876056
71078,876056
1608333,876056
740023,876056
324708,876057
1326097,876057
141360,876058
648814,876059
1290955,876059
461145,876060
1307449,876060
727562,876061
308723,876061
220026,876062
430251,876062
841393,876062
193464,876063
1602901,876063
374083,876064
670393,876064
379399,876065
665047,876065
1337307,876065
308723,876066
727021,876066
167743,876066
769752,876066
729107,876067
321967,876068
1194710,876068
187185,876069
1267566,876069
779690,876069
95118,876070
1188082,876070
99819,876070
1112456,876071
772896,876071
1363604,876071
1503661,876071
1283626,876071
948134,876072
61452,876072
743994,876073
61452,876073
728572,876074
1139395,876074
92750,876074
742803,876074
1162407,876074
763055,876075
348026,876075
1414592,876075
985597,876076
36803,876076
973203,876076
704958,876076
1175654,876077
1617315,876077
365587,876077
1167651,876077
331616,876078
721514,876078
308261,876078
822569,876078
45389,876079
1442253,876079
875673,876080
881071,876080
934414,876080
849367,876081
875673,876081
934414,876081
679579,876081
517342,876082
270737,876082
1631519,876083
973203,876083
1284539,876083
1398889,876083
1390885,876083
1386577,876084
1100701,876084
945151,883804
1452188,883804
242807,883804
1612968,883804
877017,883804
477968,883805
845167,883805
1695901,883805
1292536,883805
867877,883805
518852,883806
576628,883806
1271623,883806
420218,883806
363397,883807
1119028,883807
662905,883808
1538097,883808
876970,883808
541928,883809
300343,883809
1194519,883809
856452,883810
551288,883810
1602343,883811
1650436,883811
921683,883812
1154229,883812
1260730,883812
1452188,883813
242807,883813
1494943,883813
821968,883814
1596728,883814
829624,883815
410585,883815
877017,883816
242807,883816
573742,883817
715506,883817
408661,883817
653586,883818
1102905,883818
929627,883818
62752,883820
534512,883820
1688220,883820
1342421,883820
341250,883821
925039,883821
329817,883821
1618960,883821
22727,883822
149381,883822
376217,883822
737392,883823
885809,883824
1411031,883824
915710,883824
475204,883824
1405674,883825
419605,883825
139402,883825
856486,883825
1673221,883826
605009,883826
863408,883827
1172607,883827
235040,883828
1702079,883828
617521,883828
88199,883829
862351,883829
596884,883829
880573,883830
1087416,883830
1154615,883830
431885,883831
1285111,883831
1161414,883831
24291,883832
880664,883832
1098396,883832
862874,883833
64318,883833
1703489,883833
48645,883833
531498,883834
1152330,883834
1411048,883835
1026080,883835
112898,883836
1696004,883836
388510,883836
363397,883837
703062,883837
1119028,883837
721908,883838
662143,883838
1418420,883838
596884,883839
885802,883839
858217,883839
1442253,883840
45389,883840
1508968,883840
533515,883841
949372,883841
845576,883842
1092464,883842
876604,883842
1011021,883842
915292,883843
369409,883843
1477438,883844
1450206,883844
726228,883844
287269,883844
1026478,883844
685828,883845
429456,883845
1603699,883845
483848,883845
1412785,883846
1349436,883846
264864,883846
909257,883847
1573607,883847
845306,883848
1695901,883848
843072,883849
1619288,883849
834892,883850
662898,883850
1088222,883850
321967,883851
1194710,883851
1074930,883851
856896,883851
816350,883852
1420713,883852
890288,883852
1027028,883853
1428394,883853
816350,883853
890288,883853
702158,883854
1567388,883854
1181419,883854
354447,883855
879761,883855
776791,883856
1157261,883856
841953,883856
960358,883857
340358,883857
277718,883858
655029,883858
1630078,883859
1626237,883859
1652699,883859
271030,883859
842800,883860
167816,883860
393150,883861
550923,883861
1060431,883862
831286,883862
275842,883863
653815,883863
1220666,883864
855700,883864
1438620,883864
1645786,883865
68688,883865
1650436,883865
1615886,883865
523691,883866
329817,883866
466059,883866
665357,883867
879896,883867
880196,883867
222294,883868
575972,883868
912382,883869
429199,883869
62725,883869
994762,883870
820765,883870
1344559,883870
532167,883870
1442518,883871
926153,883871
849160,883872
917221,883872
929627,883872
94520,883873
968667,883873
198701,883874
277028,883874
1061298,883875
151576,883875
862342,883876
831286,883876
1477038,883877
675736,883877
856755,883877
241221,883877
1486256,883877
1066393,883877
673233,883877
1101480,883877
657194,883877
1111047,883878
584781,883878
1222874,883878
672079,883879
1114942,883879
1484612,883880
392207,883880
845005,883880
675898,883881
1119028,883881
1163227,883882
1154615,883882
329817,883882
1618960,883882
251998,883883
1489233,883883
443924,883884
654132,883884
943420,883884
1014141,883885
398573,883885
173903,883885
646125,883886
951009,883886
841992,883887
1440807,883887
1498454,883887
1170723,883887
814,883888
677,883888
901706,883888
405554,883889
389783,883889
469599,883890
758263,883890
477008,883890
585825,883891
791499,883891
668951,883892
177449,883892
1665774,883893
760402,883893
13150,883894
429001,883894
1081623,883895
520110,883895
1094934,883895
1660706,883896
502983,883896
774345,883897
1185514,883897
1584402,883897
890288,883897
1398249,883897
1071061,883898
1122308,883898
1015715,883899
70562,883899
1194519,883899
1655847,883900
261411,883900
1658749,883901
846518,883901
95820,883901
1709306,883902
429456,883903
1603699,883903
1418467,883903
1408251,883903
849696,883903
86912,883903
874723,883903
840990,883904
995212,883904
856551,883905
991520,883905
1335640,883905
449167,883905
592561,883905
861869,883906
840172,883906
1024326,883906
1439577,883907
369998,883907
794857,883908
941501,883908
179551,883909
450666,883909
161967,883910
1193767,883910
701788,883910
608455,883911
670710,883911
854601,883911
1227515,883911
835383,883912
844869,883912
539227,883912
863590,883913
680529,883913
546567,883913
662604,883914
1652748,883914
1161581,883914
318411,883914
690943,883914
674255,883914
857443,883914
914209,883915
1596728,883915
1562749,883915
1665372,883915
1447521,883916
237408,883916
1325560,883916
536687,883916
401334,883917
849766,883917
247899,883918
723582,883918
890288,883918
271030,883918
971204,883919
845228,883919
217722,883919
1424095,883920
1073543,883920
837727,883920
1644558,883920
1314828,883920
470745,883921
1706339,883921
910678,883921
138502,883922
676285,883923
177449,883923
265505,883923
1192739,883924
57225,883925
54870,883926
408661,883926
843633,883927
139402,883927
419605,883927
1668699,883928
410585,883928
714681,883929
1428394,883929
271030,883929
701395,883930
667956,883930
1128260,883931
879920,883931
1425829,883931
916358,883932
1242122,883932
175437,883933
987795,883933
338274,883934
1348934,883934
161710,883935
878685,883935
512124,883935
971217,883936
264210,883936
853981,883937
373653,883937
380886,883937
74878,883938
589241,883938
490798,883938
958296,883939
681540,883939
691606,883939
308058,883939
143418,883939
1057940,883940
1167980,883940
1106565,883941
785720,883941
551936,883941
995035,883942
191434,883942
54172,883942
1555388,883942
1652699,883942
654494,883943
477008,883943
532155,883944
1167073,883944
862905,883944
307960,883944
856486,883945
419605,883945
916358,883946
1242122,883946
467494,883947
243350,883947
913497,883948
1012698,883948
393333,883949
857448,883949
912856,883949
842728,883949
482450,883950
1425829,883950
663800,883952
151576,883952
533108,883953
914268,883953
926544,883953
1333893,883953
857489,883953
532155,883953
307960,883953
675898,883954
1119028,883954
1698681,883954
1166491,883955
466059,883955
1478544,883956
144258,883956
837095,883957
528552,883957
676707,883957
550557,883957
321967,883958
1098396,883958
193526,883958
844003,883959
782410,883960
961350,883960
1425829,883960
675727,883961
264210,883961
1294670,883962
757574,883962
1386803,883962
890288,883962
1398249,883962
1703164,883963
308091,883964
654506,883965
832273,883965
427766,883966
839952,883966
1487858,883966
756639,883966
683243,883967
897819,883967
577892,883967
1612968,883968
242807,883968
848648,883969
567345,883969
1001759,883970
68935,883970
711217,883970
308058,883971
143418,883971
410498,883972
505499,883972
760402,883972
622186,883973
1573607,883973
1007787,883973
856830,883974
1198867,883974
1688220,883974
875762,883975
849286,883975
939002,883975
43496,883976
710259,883976
59436,883976
346314,883976
1069471,883976
1395947,883976
191434,883976
673115,883977
1045148,883977
1652699,883977
880648,883978
388510,883978
701982,883979
550923,883979
841392,883980
505499,883980
1075026,883981
1682645,883981
843032,883981
1114942,883981
1074127,883982
632893,883982
1707622,883982
862246,883983
1524848,883983
1121805,883984
1459525,883984
382648,883984
398273,883985
581823,883985
585996,883986
1290259,883986
676388,883986
24869,883987
942986,883987
685672,883987
843968,883988
109344,883988
422312,883989
504613,883989
449717,883990
398573,883991
1014141,883991
173903,883991
498148,883992
191434,883992
995035,883992
1142248,883993
1197747,883993
1626237,883993
484193,883993
1357151,883995
573146,883995
1010104,883995
1259503,883995
264210,883995
80539,883996
664155,883996
615671,883996
1280890,883997
1162618,883997
575016,883997
244778,883998
1572966,883998
863379,883998
1089152,883998
1050217,883998
662320,883999
1662978,883999
941501,883999
1052108,884000
502347,884000
884741,884001
575972,884001
1254111,884002
329817,884002
899386,884003
217277,884003
574026,884003
143418,884003
308058,884003
855982,884004
1240079,884004
1598977,884005
1044552,884005
1130725,884006
490798,884006
876691,884007
845843,884007
1525174,884007
746831,884008
841395,884008
1655608,884009
499073,884009
787600,884009
359002,884009
1301374,884010
1364351,884010
841367,884010
1596728,884010
277042,884010
549743,884010
1095253,884011
615671,884011
877031,884012
575972,884012
1425747,884012
913114,884013
1175645,884013
746847,884013
69885,884014
833098,884014
531304,884014
591284,884014
1537339,884015
149070,884015
477591,884015
363034,884015
1563703,884015
566321,884016
1083630,884016
190380,884017
1438620,884017
1034684,884018
841367,884018
166697,884019
304734,884019
1652699,884019
662311,884019
271030,884019
878580,884020
890288,884020
856870,884021
238818,884021
568273,884022
849731,884022
273195,884022
958141,884022
485534,884023
532138,884023
318950,884024
1267566,884024
744406,884025
241468,884025
503066,884025
1605837,884026
59611,884026
591284,884026
934793,884027
500801,884027
421037,884027
1392075,884027
508851,884028
193424,884028
705979,884029
502347,884029
290258,884030
307638,884030
275036,884031
543968,884031
354127,884031
1583324,884031
630875,884032
755952,884032
1118048,884032
1536200,884033
191004,884033
856847,884033
551399,884033
360165,884034
987795,884034
247860,884035
843964,884035
857561,884035
890288,884035
678798,884036
1014141,884036
173903,884036
1674447,884037
633127,884037
167816,884037
51286,884038
367820,884038
210628,884038
942986,884038
1675944,884039
1194519,884039
671912,884040
858886,884040
673455,884040
1682226,884041
1169909,884041
792119,884042
1169909,884042
854817,884043
52213,884043
393767,884044
1309657,884044
217722,884044
1392075,884044
532257,884045
869672,884045
181588,884045
1553198,884045
236626,884046
842687,884046
1253534,884047
539227,884047
715141,884048
466059,884048
332548,884049
913481,884049
1665534,884049
68688,884049
131182,884050
1632312,884050
1242122,884050
1639172,884051
1644558,884051
446447,884051
567345,884051
667435,884052
1010104,884052
467615,884052
1168903,884052
1259503,884052
653928,884053
87264,884053
853938,884053
892292,884053
1033311,884054
1396334,884054
573146,884054
1259503,884054
1021724,884054
912350,884054
1010888,884055
1119028,884055
685334,884056
855139,884056
878161,884056
862385,884056
1631010,884057
1154229,884057
1260730,884057
527332,884058
210366,884058
1154229,884058
1189525,884058
1260730,884058
173903,884058
97290,884059
1626237,884059
632893,884059
690472,884059
1194519,884059
495228,884060
870107,884060
258080,884060
911749,884061
1695901,884061
906351,884061
477968,884061
1106195,884061
1166313,884061
1488080,884062
703062,884062
1119028,884062
845840,884063
367127,884063
359002,884063
847916,884064
543975,884064
1420822,884064
863939,884065
188086,884065
54000,884065
149070,884066
863939,884066
188086,884066
54000,884066
1199310,884066
662139,884067
1494611,884067
854599,884067
1487949,884067
674033,884067
763495,884067
1465431,884067
92660,884068
899260,884068
498728,884068
717441,884068
399288,884069
1603699,884069
835435,884070
1155872,884070
468476,884070
541348,884070
1130507,884071
1026080,884071
25468,884071
108212,884072
914648,884073
1243991,884073
292139,884074
477632,884074
1187958,884074
878580,884075
816350,884075
890288,884075
1099346,884076
643080,884076
1688830,884076
653815,884077
861838,884077
568091,884077
496139,884078
1603699,884078
1033311,884079
573146,884079
1259503,884079
846550,884079
507212,884080
24291,884080
193526,884080
705583,884081
690167,884081
1026478,884081
844532,884082
147283,884082
875033,884082
1120305,884082
528627,884083
56955,884083
1111973,884084
102531,884085
1169909,884085
662868,884086
1122308,884086
664601,884087
498148,884087
344413,884087
1043807,884088
1175471,884088
888198,884089
24223,884089
414852,884090
347914,884090
466059,884090
350853,884091
1185514,884091
1428394,884091
422192,884092
1260856,884092
1609602,884093
605009,884093
855836,884094
1525091,884094
858016,884095
1213362,884095
487823,884095
1042096,884096
597853,884096
192388,884096
912565,884097
502347,884097
1062776,884098
966858,884098
854051,884099
768045,884099
909257,884099
794857,884100
941501,884100
864007,884101
1119071,884101
262035,884101
843987,884102
1060013,884102
1474394,884102
533160,884102
303999,884103
362885,884103
56955,884103
349024,884104
845881,884104
99157,884104
729835,884105
667435,884105
1596728,884105
818888,884106
859512,884106
863452,884106
870547,884106
880307,884106
956227,884107
1122308,884107
915616,884108
841869,884108
1260856,884108
1627225,884109
1175548,884109
1626237,884109
1111973,884110
1301374,884110
841367,884110
83044,884110
548111,884111
1267566,884111
55258,884112
1329048,884112
861933,884113
664877,884113
723582,884113
890288,884113
341171,884114
341132,884114
173903,884114
914043,884115
832273,884115
492288,884116
1292104,884116
1649240,884117
308260,884117
1367482,884117
591237,884118
885802,884118
341250,884118
850790,884119
605009,884119
1348912,884120
1344038,884120
376217,925090
1536424,925090
643415,925090
574303,926837
1262870,938652
1091081,938653
26581,938653
1592842,938653
264698,938653
1646534,938654
1446178,938655
1332663,938655
743816,938656
314365,938656
805339,938657
303069,938657
1460351,938658
805339,938658
487192,938659
327928,938659
1479900,938659
805339,938659
1567735,938660
801414,938660
1669305,938660
397765,938661
444593,938662
430382,938662
300948,938662
1536677,938662
185697,938662
1097250,938662
132898,938662
99257,938662
242543,938663
316784,938663
1222902,938663
1345321,938664
502488,938664
1632486,938665
924437,938666
427607,938666
1479900,938667
487192,938667
1179823,938668
805604,938668
1158347,938668
1571972,938669
201745,938669
478930,938669
957685,938669
105682,938670
290611,938670
803514,938670
1546626,938670
772572,938670
312467,938671
547247,938671
100899,938671
903306,938671
864475,938672
162273,938673
67301,938673
1195367,938673
104567,938674
506007,938674
162711,938675
730502,938675
1407865,938675
933533,938676
1541302,938676
312496,938677
152391,938677
284933,938677
310970,938677
1677211,938677
