author_id,country_id
188742,225
188815,161
188840,110
188885,188
188999,53
189062,53
189067,45
189209,13
189375,60
189384,71
189453,101
189473,101
189484,182
189578,192
189668,53
189722,53
189812,45
189897,1
190107,173
190198,99
190334,19
190380,45
190447,225
190521,106
190796,53
190907,172
191004,221
191048,53
191321,28
191434,61
191537,161
191701,53
191728,174
191835,161
192138,101
192242,104
192388,99
192412,45
192614,53
192712,153
192931,13
192952,35
193077,225
193424,218
193464,53
193506,28
193526,45
193558,53
193598,35
193601,53
193634,35
193733,35
193881,53
193912,45
194178,101
194983,118
194991,225
194999,53
195127,106
195375,51
195463,225
195501,35
195805,53
195823,66
196156,45
196170,101
196306,161
196318,28
196333,53
196603,10
196871,28
196900,218
196947,35
196954,45
197306,35
197547,193
197585,35
197590,166
197662,53
197829,166
198044,53
198106,53
198115,53
198281,84
198701,225
198755,53
199122,101
199189,35
199223,161
199312,101
199434,35
199661,218
199681,45
199755,13
199772,35
199814,110
199829,166
200013,35
200070,53
200619,174
200644,53
200678,218
200773,53
200919,225
201020,225
201114,225
201745,35
202125,45
202217,101
202222,13
202302,53
202411,52
202430,51
202688,53
202705,101
202905,1
202961,174
203580,225
203660,53
203712,13
203789,110
203813,173
204239,35
204341,161
204395,166
204588,28
204746,101
204883,19
204976,110
204995,55
205106,45
205353,218
205402,35
205415,53
205420,101
205661,35
205950,161
206051,99
206170,19
206385,35
206610,91
206883,101
207216,35
207262,28
207267,106
207503,225
207518,28
207551,225
207567,101
207742,35
207798,64
207970,53
208011,53
208245,13
208363,45
208365,53
208406,71
208407,225
208590,52
208764,53
208772,225
208807,55
208818,45
208858,35
209063,71
209082,53
209107,53
209198,161
209203,53
209213,45
209223,35
209237,118
209600,161
209645,35
210216,53
210232,218
210366,53
210628,225
210667,18
210727,101
210792,35
210915,35
210955,101
211081,182
211132,53
211297,101
211358,218
211488,53
211530,53
211575,225
211639,225
211688,193
211722,35
211975,53
212008,225
212288,110
212590,106
212953,101
213228,35
213249,225
213795,53
213925,53
214228,182
214453,45
214902,12
214946,53
214969,19
215002,225
215160,13
215230,221
215244,53
215511,45
215619,53
215670,101
215729,53
215904,45
216096,1
216219,101
216437,45
216440,35
216481,35
216875,40
216888,12
216982,184
217277,53
217722,101
217749,101
217789,53
218064,225
218160,225
218189,225
218319,123
218355,28
218540,28
218608,84
218749,225
218786,53
218944,179
219019,13
219113,51
219214,53
219312,225
219411,45
219586,218
219642,192
219660,99
219964,35
220026,166
220043,40
220051,51
220232,64
220300,35
220641,35
220713,28
220786,45
220797,45
220899,166
221015,153
221306,225
221379,53
221444,84
221531,106
221533,182
221597,101
221641,242
221650,225
221694,225
221712,101
221780,101
221867,118
221993,101
222048,106
222122,12
222294,218
222322,53
222410,45
222596,45
223080,10
223202,153
223274,106
223462,101
223474,218
223733,188
223751,118
223952,53
224209,35
224406,45
224633,101
224746,188
225425,161
225429,188
226109,101
226161,161
226265,28
226392,45
226729,225
226801,118
227290,104
227374,225
227576,35
227577,123
227884,101
227894,53
227928,66
228548,225
228572,35
228658,161
228697,101
228866,91
228964,101
229391,45
229470,28
229745,35
229754,55
229771,218
229805,52
230016,45
230178,53
230180,161
230488,225
230554,225
230565,45
230601,45
230672,13
230700,45
231185,45
231343,218
231369,184
231504,53
231565,99
231837,225
231962,225
231976,64
232065,106
232332,118
232460,118
232505,45
232537,35
232571,218
232701,53
232742,242
232759,211
232815,186
232929,53
233023,225
233106,166
233238,53
233328,40
233546,12
233667,99
233791,110
233996,28
234243,45
234280,188
234559,45
234836,225
234852,53
234914,45
234963,101
235040,53
235117,45
235290,173
235325,53
235504,162
235686,218
236076,35
236115,18
236353,12
236592,225
236626,118
236724,118
237408,188
237481,53
237585,225
237868,106
238118,118
238134,162
238359,153
238665,71
238818,53
238897,52
239011,99
239032,53
239170,162
239198,184
239254,99
239329,161
239431,225
239450,193
239475,66
239784,71
239917,53
240274,28
240625,12
240662,28
240749,101
240760,101
240933,225
241129,118
241221,84
241468,101
241583,91
241621,218
241700,161
241839,225
241913,53
242255,193
242262,13
242457,99
242475,148
242543,35
242807,110
243143,118
243350,225
243485,53
243511,35
243713,53
243754,64
243756,123
243859,101
243939,35
243954,53
243968,28
244409,45
244447,45
244602,53
244671,106
244778,84
244921,55
244983,12
245614,99
245875,106
245945,84
245985,13
245998,106
246004,166
246328,55
246550,35
246649,218
246741,45
246864,28
246892,225
246973,225
247227,101
247717,53
247722,12
247743,53
247791,101
247860,28
247899,91
247938,35
248027,35
248099,110
248127,12
248698,225
248951,45
248961,53
249271,225
249406,12
249607,84
249741,118
249785,101
249941,45
250142,55
250216,101
250229,211
250340,53
250498,53
250660,53
250732,28
250807,225
250929,53
250957,13
250986,13
250990,110
251015,35
251055,35
251114,218
251126,53
251132,45
251236,192
251270,101
251272,225
251336,148
251363,98
251717,106
251730,53
251803,53
251853,53
251902,106
251912,174
251998,53
252045,53
252051,101
252142,110
252469,118
252480,35
252767,35
252994,28
253003,35
253049,101
253093,53
253130,53
253180,35
253251,106
253389,45
253397,225
253509,66
253554,53
253589,84
253691,53
253799,60
253818,166
254060,71
254095,225
254207,45
254342,35
254461,225
254716,104
254751,109
254795,64
255073,53
255194,161
255294,28
255359,161
255601,53
255651,225
255733,53
255822,101
255874,106
256377,101
256556,53
256572,61
257066,45
257322,35
257498,53
257639,45
258080,225
258363,71
258587,53
258730,45
258909,193
258960,53
259146,225
259470,173
259695,84
259747,43
259756,45
259834,192
259968,101
260124,225
260296,55
260443,225
260599,118
260698,13
260859,101
261022,184
261064,64
261065,101
261169,166
261343,53
261411,53
261523,35
261561,55
261571,99
261592,110
261606,35
261646,53
261682,1
261748,101
261781,66
261987,218
262002,45
262035,101
262232,182
262314,225
262349,53
262581,106
262784,55
263100,64
263292,53
263360,53
263376,35
263389,53
263401,225
263430,28
263620,225
263787,28
263868,53
264020,71
264023,13
264210,225
264349,46
264363,55
264423,53
264625,193
264698,118
264864,1
264901,101
265095,192
265100,10
265474,45
265505,101
265760,221
265877,53
266041,99
266131,28
266587,45
266923,45
267160,28
267181,193
267283,225
267500,53
267555,53
267680,225
267737,1
267740,45
267799,192
267960,28
268001,45
268036,53
268389,53
268449,40
268603,118
268788,166
269392,71
269679,53
270230,118
270429,66
270461,53
270521,64
270730,55
270737,45
271030,53
271070,225
271264,13
271818,35
271836,53
271841,46
272485,53
272541,225
272600,71
272658,118
272782,53
272982,35
273012,118
273126,225
273195,40
273432,225
273586,66
273625,118
273642,211
273652,28
273693,193
273782,166
273913,188
274097,225
274231,179
274263,45
274334,13
274370,225
274377,172
274468,225
274658,101
274716,161
274836,53
274852,188
274866,174
274920,193
275036,45
275155,192
275181,53
275229,19
275454,13
275513,101
275570,53
275590,45
275643,45
275697,166
275723,35
275842,35
275927,35
276035,45
276337,225
276377,186
276389,45
276456,53
276503,45
276521,45
276529,98
276733,28
276736,192
276754,53
276949,35
276964,106
277003,35
277028,35
277042,66
277153,35
277263,35
277718,45
277848,110
278257,110
278394,53
278653,35
278686,71
278702,28
278752,84
278799,53
279025,218
279029,45
279153,13
279854,218
280030,53
280339,101
280802,182
280989,179
281320,192
281436,28
281630,12
281683,45
281946,35
282043,28
282062,161
282083,28
282120,225
282381,130
282771,109
282951,35
283129,242
283135,225
283148,193
283211,43
283268,53
283331,35
283354,53
283480,35
283520,84
283771,225
283900,28
283969,225
284034,193
284404,211
284447,12
284658,52
284724,35
284855,35
284933,225
285288,53
285351,225
285446,192
285557,101
285580,12
285793,53
285874,101
285920,53
285923,101
285994,225
286059,45
286105,99
286176,53
286245,218
286411,225
286459,45
286509,53
286811,66
286932,186
286994,45
287004,12
287007,53
287031,101
287062,51
287090,53
287105,28
287269,64
287397,84
287512,53
287534,53
287821,161
287879,52
287881,225
287948,101
288303,53
288494,211
288499,161
288713,45
288740,13
288831,84
288836,99
288902,104
289230,45
289455,166
289579,106
289762,225
289787,13
289848,99
289897,53
289924,35
289925,60
289984,193
290065,182
290080,53
290090,45
290258,35
290362,218
290478,109
290611,166
290793,225
290889,53
290890,71
290908,53
290916,71
291013,1
291263,45
291322,225
291487,53
291508,53
291788,45
292079,166
292139,53
292168,45
292230,55
292302,161
292616,166
292753,110
292771,174
292913,161
293043,13
293126,98
293204,53
293442,53
293443,71
293583,225
293690,13
293881,12
293888,13
293940,110
294031,28
294206,101
294333,45
294418,242
294455,182
294461,91
294527,53
294683,225
294812,118
294814,35
294823,225
294939,64
295230,35
295629,53
295676,45
295850,118
296002,53
296212,45
296305,45
296512,84
296615,45
296640,218
296645,35
297097,55
297112,55
297471,53
297826,166
297955,45
298130,218
298325,118
298434,53
298490,118
298579,173
298727,28
298732,13
298813,53
298866,211
299092,182
299106,218
299137,53
299301,225
299335,64
299507,53
299555,91
299615,225
299640,35
299714,55
299726,101
299808,193
299976,53
300075,35
300203,13
300343,225
300466,161
300591,101
300727,225
300728,53
300755,35
300896,53
300948,101
300959,110
300964,28
301060,35
301198,106
301236,101
301283,84
301296,28
301312,101
301537,101
301572,162
301599,52
301618,45
301791,45
301896,182
301921,161
301971,106
302174,53
302289,101
302350,35
302396,53
302460,101
302620,53
302699,35
302736,106
303069,84
303108,53
303223,101
303231,53
303450,53
303559,53
303620,130
303695,28
303857,225
303965,225
303993,218
303999,53
304146,182
304174,45
304192,218
304203,43
304248,12
304490,225
304734,53
304819,225
304909,64
305175,84
305225,218
305227,225
305255,218
305281,218
305373,91
305388,35
305498,106
305565,118
305734,35
305768,35
305938,71
305985,19
306044,166
306077,53
306110,53
306153,53
306197,225
306324,106
306333,182
306336,28
306590,35
306632,101
306734,101
306888,218
306905,225
306994,225
307063,161
307088,99
307226,162
307341,99
307345,225
307393,225
307523,28
307532,52
307638,225
307751,109
307771,35
307786,53
307801,71
307867,101
307885,193
307951,28
307960,110
307995,10
307999,104
308003,193
308036,60
308058,53
308082,101
308091,53
308092,55
308147,55
308191,53
308260,53
308261,53
308434,84
308464,10
308567,104
308602,53
308619,66
308624,106
308723,53
308769,225
308920,64
308931,64
309074,221
309105,45
309155,225
309341,35
309444,192
309549,35
309885,12
310145,225
310232,28
310234,35
310501,99
310538,104
310620,53
310682,225
310732,19
310796,53
310845,193
310912,52
310951,225
310970,18
311151,110
311396,225
311701,53
312023,99
312051,53
312179,161
312255,193
312331,45
312467,28
312496,161
312553,28
312782,12
312827,218
312994,35
313009,109
313093,45
313151,45
313251,225
313309,225
313395,182
313401,211
313561,91
313693,1
313753,35
313803,218
313849,101
313994,35
314210,153
314336,53
314365,53
314386,64
314391,35
314531,162
314567,28
315019,101
315137,110
315150,104
315274,174
315346,45
315363,45
315364,101
315367,53
315401,53
315500,218
315870,161
315987,53
316016,53
316073,218
316256,13
316296,12
316299,118
316326,45
316372,225
316542,1
316572,1
316578,45
316580,45
316780,13
316784,84
316932,106
317060,225
317143,13
317299,101
317413,225
317420,35
317575,35
317587,161
317660,182
317789,84
317817,55
317864,99
317975,101
318094,179
318112,18
318238,13
318257,161
318275,106
318321,118
318323,13
318411,35
318469,53
318486,225
318509,53
318514,192
318646,52
318762,53
318849,225
318851,71
318863,53
318916,91
318923,66
318950,91
319166,64
319400,99
319575,53
319651,35
319676,118
319817,35
319855,40
